Method 1,Method 2,Method 3,Method 4,Method 5,Method 6
0.00013327598571777344,0.0003077983856201172,0.0007092952728271484,0.0005970001220703125,0.0006718635559082031,0.0005540847778320312
0.00013399124145507812,0.0003159046173095703,0.0007421970367431641,0.0005998611450195312,0.0006783008575439453,0.0005528926849365234
0.00013899803161621094,0.0003218650817871094,0.0007522106170654297,0.0006008148193359375,0.0006611347198486328,0.0005290508270263672
0.00013113021850585938,0.00030994415283203125,0.0006887912750244141,0.0005881786346435547,0.0006477832794189453,0.0005311965942382812
0.00013303756713867188,0.0003108978271484375,0.0006961822509765625,0.0006117820739746094,0.0006802082061767578,0.0005469322204589844
0.00013589859008789062,0.0003132820129394531,0.0007009506225585938,0.0005879402160644531,0.0006368160247802734,0.0005359649658203125
0.0001289844512939453,0.000308990478515625,0.0006861686706542969,0.0005829334259033203,0.0006530284881591797,0.0005340576171875
0.00013518333435058594,0.000308990478515625,0.0007128715515136719,0.0006091594696044922,0.0006589889526367188,0.0006210803985595703
0.0001461505889892578,0.0003218650817871094,0.0007221698760986328,0.0005881786346435547,0.0006389617919921875,0.0005357265472412109
0.0001327991485595703,0.00032019615173339844,0.0006949901580810547,0.0005860328674316406,0.0006349086761474609,0.0005321502685546875
0.0001361370086669922,0.000308990478515625,0.0007090568542480469,0.0005879402160644531,0.0006349086761474609,0.00055694580078125
0.00013899803161621094,0.00032591819763183594,0.0007610321044921875,0.0005929470062255859,0.0006499290466308594,0.0005340576171875
0.0001361370086669922,0.00035381317138671875,0.0007200241088867188,0.0005891323089599609,0.0006501674652099609,0.0005631446838378906
0.00013685226440429688,0.00032520294189453125,0.0007517337799072266,0.0005970001220703125,0.0006442070007324219,0.0005419254302978516
0.00013303756713867188,0.00031495094299316406,0.0007090568542480469,0.0005888938903808594,0.0007030963897705078,0.0005550384521484375
0.00015115737915039062,0.00032401084899902344,0.0007579326629638672,0.0005910396575927734,0.0006570816040039062,0.0005300045013427734
0.0001327991485595703,0.0003170967102050781,0.0006880760192871094,0.0005888938903808594,0.0006420612335205078,0.0005288124084472656
0.0001308917999267578,0.00031113624572753906,0.0006918907165527344,0.0005850791931152344,0.0006730556488037109,0.0005409717559814453
0.00013303756713867188,0.00030732154846191406,0.0007386207580566406,0.0006089210510253906,0.0006630420684814453,0.0005619525909423828
0.00013065338134765625,0.0003352165222167969,0.0007300376892089844,0.0005919933319091797,0.0006368160247802734,0.0005311965942382812
0.00013017654418945312,0.00031685829162597656,0.0006968975067138672,0.0006079673767089844,0.0006399154663085938,0.0005290508270263672
0.00013184547424316406,0.000308990478515625,0.0006880760192871094,0.0005881786346435547,0.0006346702575683594,0.0005519390106201172
0.00013589859008789062,0.00032210350036621094,0.0007150173187255859,0.0005950927734375,0.0006468296051025391,0.0005340576171875
0.00013113021850585938,0.00031113624572753906,0.0007119178771972656,0.0006031990051269531,0.0006508827209472656,0.0005629062652587891
0.00013518333435058594,0.0003228187561035156,0.0007500648498535156,0.0006110668182373047,0.0006659030914306641,0.0005290508270263672
0.00013208389282226562,0.00031185150146484375,0.0006880760192871094,0.0005910396575927734,0.0006439685821533203,0.0005297660827636719
0.00013184547424316406,0.0003120899200439453,0.0006928443908691406,0.0005881786346435547,0.0006358623504638672,0.0005328655242919922
0.00013494491577148438,0.00031304359436035156,0.0007059574127197266,0.0005950927734375,0.0006389617919921875,0.0005288124084472656
0.00013208389282226562,0.00030803680419921875,0.0006971359252929688,0.0005886554718017578,0.0006511211395263672,0.0005300045013427734
0.00013709068298339844,0.00032591819763183594,0.0007269382476806641,0.0006210803985595703,0.000701904296875,0.0005640983581542969
0.0001430511474609375,0.0003142356872558594,0.0007266998291015625,0.0005922317504882812,0.0006411075592041016,0.0005359649658203125
0.00013685226440429688,0.00031495094299316406,0.0007290840148925781,0.0005891323089599609,0.0006411075592041016,0.0005371570587158203
0.00013327598571777344,0.0003120899200439453,0.0007259845733642578,0.0006358623504638672,0.0006699562072753906,0.0005681514739990234
0.0001380443572998047,0.0003230571746826172,0.000701904296875,0.0006036758422851562,0.0006380081176757812,0.0005371570587158203
0.00013113021850585938,0.00031375885009765625,0.0007181167602539062,0.0006120204925537109,0.0006568431854248047,0.0005650520324707031
0.00013709068298339844,0.0003247261047363281,0.0007359981536865234,0.0006010532379150391,0.0006687641143798828,0.0005331039428710938
0.00012993812561035156,0.00031185150146484375,0.0006983280181884766,0.000598907470703125,0.0006868839263916016,0.00055694580078125
0.00013971328735351562,0.00032830238342285156,0.0007917881011962891,0.0006110668182373047,0.0006539821624755859,0.0005321502685546875
0.0001342296600341797,0.0003159046173095703,0.0006940364837646484,0.0006132125854492188,0.0006389617919921875,0.0005319118499755859
0.00013518333435058594,0.00031375885009765625,0.0007190704345703125,0.0005950927734375,0.0006740093231201172,0.0005528926849365234
0.00013399124145507812,0.0003299713134765625,0.0007200241088867188,0.0006208419799804688,0.0006792545318603516,0.0005369186401367188
0.00013589859008789062,0.0003159046173095703,0.0007059574127197266,0.0005981922149658203,0.0006399154663085938,0.0005459785461425781
0.00013017654418945312,0.00032591819763183594,0.0007128715515136719,0.0005960464477539062,0.0006439685821533203,0.0005300045013427734
0.00013113021850585938,0.000308990478515625,0.0006937980651855469,0.0005900859832763672,0.0006420612335205078,0.0005540847778320312
0.0001361370086669922,0.0003230571746826172,0.0007050037384033203,0.0006110668182373047,0.0006680488586425781,0.0005338191986083984
0.00013327598571777344,0.000331878662109375,0.0007040500640869141,0.0005950927734375,0.0006639957427978516,0.0005509853363037109
0.00013709068298339844,0.0003268718719482422,0.0007202625274658203,0.0006158351898193359,0.0006549358367919922,0.0005350112915039062
0.00013399124145507812,0.000308990478515625,0.0006921291351318359,0.0006129741668701172,0.0006568431854248047,0.0005311965942382812
0.0001308917999267578,0.0003101825714111328,0.0006937980651855469,0.0005960464477539062,0.0006549358367919922,0.0005359649658203125
0.00013899803161621094,0.00031375885009765625,0.0007040500640869141,0.0005960464477539062,0.0006420612335205078,0.0005350112915039062
0.00013113021850585938,0.000308990478515625,0.0006971359252929688,0.0005908012390136719,0.0006561279296875,0.0005497932434082031
0.0001308917999267578,0.00031304359436035156,0.0007278919219970703,0.0006172657012939453,0.0007040500640869141,0.0005559921264648438
0.00014710426330566406,0.0003139972686767578,0.0007259845733642578,0.0006000995635986328,0.0006442070007324219,0.0005388259887695312
0.0001361370086669922,0.0003190040588378906,0.0007150173187255859,0.0005929470062255859,0.0006411075592041016,0.0005340576171875
0.00013494491577148438,0.0003139972686767578,0.0007140636444091797,0.0005910396575927734,0.0006437301635742188,0.0005381107330322266
0.00013589859008789062,0.00032806396484375,0.0007290840148925781,0.0006031990051269531,0.0006678104400634766,0.0005419254302978516
0.00014495849609375,0.00033402442932128906,0.0007121562957763672,0.0005998611450195312,0.0007050037384033203,0.0005581378936767578
0.00014328956604003906,0.00033402442932128906,0.0007250308990478516,0.0005979537963867188,0.0006480216979980469,0.0005359649658203125
0.0001308917999267578,0.0003120899200439453,0.0006949901580810547,0.0005929470062255859,0.0006461143493652344,0.0005400180816650391
0.00013589859008789062,0.00031113624572753906,0.0007050037384033203,0.0006189346313476562,0.0006949901580810547,0.00055694580078125
0.0001380443572998047,0.00031185150146484375,0.0006961822509765625,0.0005941390991210938,0.0006437301635742188,0.0005381107330322266
0.00013184547424316406,0.00031876564025878906,0.0007002353668212891,0.0006129741668701172,0.0006771087646484375,0.0005679130554199219
0.00014400482177734375,0.0003371238708496094,0.0007469654083251953,0.0007159709930419922,0.0007328987121582031,0.000621795654296875
0.0001468658447265625,0.00033783912658691406,0.0007560253143310547,0.0006530284881591797,0.0006988048553466797,0.0005731582641601562
0.00014400482177734375,0.0003368854522705078,0.0007538795471191406,0.0006451606750488281,0.0006630420684814453,0.000579833984375
0.00013899803161621094,0.0003478527069091797,0.0007560253143310547,0.0006399154663085938,0.00067901611328125,0.0005640983581542969
0.0001430511474609375,0.0003228187561035156,0.0007884502410888672,0.0006358623504638672,0.0007419586181640625,0.0006010532379150391
0.00014400482177734375,0.0003390312194824219,0.0008020401000976562,0.0006520748138427734,0.0007617473602294922,0.0005691051483154297
0.0001418590545654297,0.00032830238342285156,0.0007448196411132812,0.0006301403045654297,0.0006897449493408203,0.0005650520324707031
0.00013780593872070312,0.0003249645233154297,0.0007410049438476562,0.00061798095703125,0.000675201416015625,0.0005567073822021484
0.00014328956604003906,0.0003287792205810547,0.0007398128509521484,0.0006592273712158203,0.0006809234619140625,0.0005588531494140625
0.00014090538024902344,0.0003261566162109375,0.0007441043853759766,0.0006136894226074219,0.0006742477416992188,0.0005979537963867188
0.00015997886657714844,0.00032520294189453125,0.0007698535919189453,0.0006680488586425781,0.0007228851318359375,0.0006010532379150391
0.00015306472778320312,0.0003330707550048828,0.0007328987121582031,0.0006189346313476562,0.0006530284881591797,0.0005419254302978516
0.00013399124145507812,0.000331878662109375,0.0007030963897705078,0.0005970001220703125,0.0006439685821533203,0.0005371570587158203
0.00013303756713867188,0.00031495094299316406,0.0007171630859375,0.0005948543548583984,0.0006439685821533203,0.0005393028259277344
0.00014019012451171875,0.0003330707550048828,0.0007748603820800781,0.00061798095703125,0.0006601810455322266,0.0005519390106201172
0.00013709068298339844,0.00033593177795410156,0.0007350444793701172,0.000614166259765625,0.0006968975067138672,0.0005629062652587891
0.00014328956604003906,0.0003368854522705078,0.0007510185241699219,0.0006239414215087891,0.0006592273712158203,0.0005388259887695312
0.00013375282287597656,0.0003180503845214844,0.0007040500640869141,0.0006060600280761719,0.0006470680236816406,0.0005376338958740234
0.00013375282287597656,0.0003170967102050781,0.0006990432739257812,0.0006058216094970703,0.0006570816040039062,0.0005381107330322266
0.0001347064971923828,0.0003521442413330078,0.0007441043853759766,0.0006082057952880859,0.0006508827209472656,0.0005412101745605469
0.00013399124145507812,0.0003199577331542969,0.0007259845733642578,0.0006248950958251953,0.0006670951843261719,0.0005481243133544922
0.000141143798828125,0.00033593177795410156,0.0007288455963134766,0.0006341934204101562,0.0006730556488037109,0.0005619525909423828
0.00013399124145507812,0.00032591819763183594,0.0007290840148925781,0.0006091594696044922,0.0006508827209472656,0.0005469322204589844
0.0001361370086669922,0.0003159046173095703,0.000720977783203125,0.0005941390991210938,0.0006449222564697266,0.0005409717559814453
0.00013589859008789062,0.0003178119659423828,0.0007739067077636719,0.0006430149078369141,0.0006861686706542969,0.0005478858947753906
0.00013589859008789062,0.0003330707550048828,0.0007312297821044922,0.0005979537963867188,0.0006556510925292969,0.0005712509155273438
0.0001399517059326172,0.0003209114074707031,0.0007390975952148438,0.0006229877471923828,0.0006918907165527344,0.00055694580078125
0.00013637542724609375,0.0003268718719482422,0.0007128715515136719,0.0006022453308105469,0.0006487369537353516,0.0005450248718261719
0.00013375282287597656,0.00031304359436035156,0.0007061958312988281,0.0006008148193359375,0.0006430149078369141,0.0005390644073486328
0.0001327991485595703,0.00031304359436035156,0.0007009506225585938,0.000598907470703125,0.0006458759307861328,0.0005440711975097656
0.00013399124145507812,0.00031685829162597656,0.0007050037384033203,0.0005941390991210938,0.0006539821624755859,0.0005409717559814453
0.00013184547424316406,0.00032401084899902344,0.0007140636444091797,0.0006010532379150391,0.0007147789001464844,0.0005660057067871094
0.0001468658447265625,0.0003390312194824219,0.00074005126953125,0.0006210803985595703,0.0006589889526367188,0.0005419254302978516
0.00013208389282226562,0.0003170967102050781,0.0007238388061523438,0.0006000995635986328,0.0006580352783203125,0.0005397796630859375
0.00013303756713867188,0.0003190040588378906,0.0007009506225585938,0.0006010532379150391,0.0006508827209472656,0.0005431175231933594
0.00013303756713867188,0.00031495094299316406,0.0007200241088867188,0.0005981922149658203,0.0006477832794189453,0.0005400180816650391
0.00013303756713867188,0.0003299713134765625,0.0007328987121582031,0.0006148815155029297,0.0006589889526367188,0.0005481243133544922
0.0001327991485595703,0.0003178119659423828,0.0007452964782714844,0.0006248950958251953,0.0006840229034423828,0.0005440711975097656
0.00013899803161621094,0.00032711029052734375,0.0007150173187255859,0.0005998611450195312,0.0006461143493652344,0.0005476474761962891
0.00013399124145507812,0.0003180503845214844,0.0007290840148925781,0.0005986690521240234,0.0006473064422607422,0.0005409717559814453
0.00013518333435058594,0.0003180503845214844,0.000720977783203125,0.0006020069122314453,0.0006458759307861328,0.0005512237548828125
0.00013399124145507812,0.0003139972686767578,0.000720977783203125,0.0006167888641357422,0.0006473064422607422,0.0005419254302978516
0.00013399124145507812,0.00036406517028808594,0.000720977783203125,0.0006079673767089844,0.00067901611328125,0.0005669593811035156
0.0001442432403564453,0.0003337860107421875,0.0007271766662597656,0.0006198883056640625,0.0006651878356933594,0.0005457401275634766
0.00013494491577148438,0.0003230571746826172,0.0007030963897705078,0.0006010532379150391,0.0006787776947021484,0.0005409717559814453
